time,temperature_2m_C,precipitation_mm,rain_mm,weathercode,cloudcover_perc,cloudcover_low_perc,cloudcover_mid_perc,cloudcover_high_perc
2022-04-27T02:00,5.6,0.00,0.00,2,80,82,10,0
2022-04-27T03:00,4.8,0.00,0.00,2,73,78,4,0
2022-04-27T04:00,4.0,0.00,0.00,2,68,74,2,0
2022-04-27T05:00,3.6,0.00,0.00,2,65,72,0,0
2022-04-27T06:00,5.4,0.00,0.00,2,57,63,1,0
2022-04-27T07:00,7.5,0.00,0.00,1,38,42,0,0
2022-04-27T08:00,9.3,0.00,0.00,1,47,52,0,0
2022-04-27T09:00,10.9,0.00,0.00,0,19,21,0,0
2022-04-27T10:00,12.4,0.00,0.00,1,36,39,1,0
2022-04-27T11:00,13.6,0.00,0.00,2,69,76,1,0
2022-04-27T12:00,14.0,0.00,0.00,3,88,96,2,0
2022-04-27T13:00,14.6,0.00,0.00,3,97,100,11,0
2022-04-27T14:00,15.1,0.00,0.00,3,100,97,27,0
2022-04-27T15:00,15.2,0.00,0.00,3,100,97,42,0
2022-04-27T16:00,15.0,0.00,0.00,2,75,83,0,0
2022-04-27T17:00,14.7,0.00,0.00,1,25,28,0,0
2022-04-27T18:00,13.6,0.00,0.00,0,0,0,0,0
2022-04-27T19:00,11.3,0.00,0.00,0,0,0,0,0
2022-04-27T20:00,9.9,0.00,0.00,0,0,0,0,0
2022-04-27T21:00,9.0,0.00,0.00,0,0,0,0,0
2022-04-27T22:00,8.2,0.00,0.00,0,2,0,4,0
2022-04-27T23:00,7.5,0.00,0.00,0,2,0,3,0
2022-04-28T00:00,6.9,0.00,0.00,0,4,1,5,0
2022-04-28T01:00,6.6,0.00,0.00,0,5,2,6,0
2022-04-28T02:00,6.0,0.00,0.00,0,4,2,4,0
2022-04-28T03:00,5.7,0.00,0.00,0,2,2,0,0
2022-04-28T04:00,5.2,0.00,0.00,0,0,0,0,0
2022-04-28T05:00,5.0,0.00,0.00,0,0,0,0,0
2022-04-28T06:00,6.4,0.00,0.00,0,2,2,0,0
2022-04-28T07:00,8.4,0.00,0.00,0,5,5,1,0
2022-04-28T08:00,10.6,0.00,0.00,0,8,9,0,0
2022-04-28T09:00,12.6,0.00,0.00,0,0,0,0,0
2022-04-28T10:00,14.2,0.00,0.00,0,11,0,0,36
2022-04-28T11:00,15.6,0.00,0.00,0,0,0,0,0
2022-04-28T12:00,16.4,0.00,0.00,0,0,0,0,1
2022-04-28T13:00,17.0,0.00,0.00,0,2,0,0,5
2022-04-28T14:00,17.4,0.00,0.00,0,12,0,0,40
2022-04-28T15:00,17.3,0.00,0.00,1,27,0,0,90
2022-04-28T16:00,17.0,0.00,0.00,1,29,0,0,98
2022-04-28T17:00,16.3,0.00,0.00,1,30,0,0,99
2022-04-28T18:00,15.1,0.00,0.00,1,30,0,0,100
2022-04-28T19:00,13.1,0.00,0.00,1,29,0,0,97
2022-04-28T20:00,11.6,0.00,0.00,1,29,0,0,97
2022-04-28T21:00,10.6,0.00,0.00,1,29,0,0,96
2022-04-28T22:00,9.7,0.00,0.00,1,29,1,0,95
2022-04-28T23:00,8.9,0.00,0.00,1,37,8,2,96
2022-04-29T00:00,8.3,0.00,0.00,1,32,2,0,99
2022-04-29T01:00,7.9,0.00,0.00,1,32,2,2,97
2022-04-29T02:00,7.4,0.00,0.00,2,53,11,22,98
2022-04-29T03:00,7.1,0.00,0.00,2,74,8,63,98
2022-04-29T04:00,6.6,0.00,0.00,3,86,8,82,99
2022-04-29T05:00,6.6,0.00,0.00,2,70,4,61,98
2022-04-29T06:00,7.5,0.00,0.00,2,56,1,42,100
2022-04-29T07:00,9.0,0.10,0.10,51,37,4,23,66
2022-04-29T08:00,9.9,0.00,0.00,1,28,2,18,52
2022-04-29T09:00,11.2,0.00,0.00,1,40,0,33,68
2022-04-29T10:00,12.9,0.00,0.00,2,53,0,39,97
2022-04-29T11:00,13.9,0.00,0.00,2,60,0,53,93
2022-04-29T12:00,14.6,0.00,0.00,1,39,0,20,90
2022-04-29T13:00,15.0,0.00,0.00,2,53,1,41,90
2022-04-29T14:00,15.2,0.00,0.00,1,34,1,12,86
2022-04-29T15:00,15.1,0.00,0.00,2,51,16,23,76
2022-04-29T16:00,15.0,0.00,0.00,1,50,35,11,39
2022-04-29T17:00,14.5,0.00,0.00,1,35,38,2,0
2022-04-29T18:00,13.5,0.00,0.00,1,30,31,3,0
2022-04-29T19:00,11.6,0.00,0.00,1,26,28,2,0
2022-04-29T20:00,11.3,0.00,0.00,1,26,28,2,0
2022-04-29T21:00,10.9,0.00,0.00,1,36,39,2,0
2022-04-29T22:00,10.5,0.00,0.00,3,99,80,45,1
2022-04-29T23:00,10.0,0.00,0.00,3,100,80,54,8
2022-04-30T00:00,9.3,0.00,0.00,2,77,59,40,1
2022-04-30T01:00,8.4,0.00,0.00,2,67,36,57,0
2022-04-30T02:00,7.1,0.00,0.00,2,63,18,78,0
2022-04-30T03:00,6.3,0.00,0.00,0,7,6,3,0
2022-04-30T04:00,5.5,0.00,0.00,0,13,14,0,0
2022-04-30T05:00,5.0,0.00,0.00,1,32,31,4,4
2022-04-30T06:00,5.9,0.00,0.00,3,85,85,12,4
2022-04-30T07:00,6.8,0.00,0.00,3,88,91,10,0
2022-04-30T08:00,7.8,0.00,0.00,2,64,70,1,0
2022-04-30T09:00,9.0,0.00,0.00,2,57,63,0,0
2022-04-30T10:00,10.1,0.00,0.00,3,95,100,0,15
2022-04-30T11:00,11.1,0.00,0.00,3,89,98,0,1
2022-04-30T12:00,11.4,0.00,0.00,3,89,99,0,0
2022-04-30T13:00,11.4,0.00,0.00,3,91,100,1,0
2022-04-30T14:00,11.7,0.00,0.00,3,91,98,4,0
2022-04-30T15:00,11.6,0.00,0.00,2,79,88,0,0
2022-04-30T16:00,11.3,0.00,0.00,2,74,82,0,0
2022-04-30T17:00,11.0,0.00,0.00,3,81,90,0,0
2022-04-30T18:00,10.4,0.00,0.00,3,81,90,0,0
2022-04-30T19:00,9.3,0.00,0.00,3,89,99,0,0
2022-04-30T20:00,8.7,0.00,0.00,0,8,9,0,0
2022-04-30T21:00,8.2,0.00,0.00,0,6,7,0,0
2022-04-30T22:00,7.7,0.00,0.00,2,56,62,0,1
2022-04-30T23:00,7.3,0.00,0.00,2,60,65,3,0
2022-05-01T00:00,6.8,0.00,0.00,1,42,44,3,2
2022-05-01T01:00,6.2,0.00,0.00,2,50,52,1,10
2022-05-01T02:00,5.9,0.00,0.00,2,57,43,0,62
2022-05-01T03:00,5.2,0.00,0.00,2,56,32,3,86
2022-05-01T04:00,4.5,0.00,0.00,2,56,33,2,85
2022-05-01T05:00,4.3,0.00,0.00,2,54,28,2,91
2022-05-01T06:00,6.4,0.00,0.00,1,50,25,0,90
2022-05-01T07:00,8.0,0.00,0.00,1,45,28,1,64
2022-05-01T08:00,9.5,0.00,0.00,2,59,31,3,99
2022-05-01T09:00,10.8,0.00,0.00,2,74,49,1,99
2022-05-01T10:00,11.6,0.00,0.00,3,86,64,5,83
2022-05-01T11:00,12.1,0.00,0.00,3,100,91,12,67
2022-05-01T12:00,12.9,0.00,0.00,3,100,85,12,68
2022-05-01T13:00,13.4,0.00,0.00,3,100,79,21,62
2022-05-01T14:00,13.4,0.10,0.10,51,100,70,30,67
2022-05-01T15:00,13.7,0.00,0.00,3,100,55,90,87
2022-05-01T16:00,13.8,0.00,0.00,3,100,80,98,93
2022-05-01T17:00,13.5,0.00,0.00,3,100,74,80,96
2022-05-01T18:00,12.8,0.00,0.00,3,100,46,63,96
2022-05-01T19:00,11.9,0.20,0.20,51,85,19,66,94
2022-05-01T20:00,10.9,0.00,0.00,3,82,24,67,66
2022-05-01T21:00,9.7,0.00,0.00,2,78,30,67,36
2022-05-01T22:00,9.0,0.00,0.00,1,40,4,32,56
2022-05-01T23:00,8.1,0.00,0.00,1,39,6,33,46
2022-05-02T00:00,7.2,0.00,0.00,1,40,7,39,34
2022-05-02T01:00,6.8,0.00,0.00,1,24,8,16,25
2022-05-02T02:00,6.3,0.00,0.00,0,10,1,3,24
2022-05-02T03:00,6.0,0.00,0.00,0,7,0,3,17
2022-05-02T04:00,5.6,0.00,0.00,0,7,0,5,13
2022-05-02T05:00,5.8,0.00,0.00,0,6,0,4,12
2022-05-02T06:00,7.7,0.00,0.00,0,5,1,7,0
2022-05-02T07:00,9.5,0.00,0.00,0,10,2,14,0
2022-05-02T08:00,11.6,0.00,0.00,0,9,0,15,0
2022-05-02T09:00,13.3,0.00,0.00,0,12,0,20,0
2022-05-02T10:00,14.6,0.00,0.00,1,33,3,51,0
2022-05-02T11:00,15.6,0.00,0.00,1,21,4,29,0
2022-05-02T12:00,16.2,0.00,0.00,2,53,36,34,0
2022-05-02T13:00,16.6,0.00,0.00,3,100,54,100,0
2022-05-02T14:00,17.0,0.00,0.00,2,70,11,100,0
2022-05-02T15:00,17.1,0.00,0.00,2,65,6,100,0
2022-05-02T16:00,16.9,0.00,0.00,2,70,11,100,0
2022-05-02T17:00,16.4,0.00,0.00,2,79,21,100,0
2022-05-02T18:00,15.3,0.00,0.00,2,73,33,72,0
2022-05-02T19:00,14.1,0.00,0.00,1,30,4,44,0
2022-05-02T20:00,13.2,0.00,0.00,1,31,5,44,0
2022-05-02T21:00,12.2,0.00,0.00,1,38,0,63,0
2022-05-02T22:00,11.5,0.00,0.00,2,52,10,71,0
2022-05-02T23:00,10.7,0.00,0.00,2,51,6,76,0
2022-05-03T00:00,10.2,0.00,0.00,2,51,14,64,0
2022-05-03T01:00,9.6,0.00,0.00,1,47,12,60,0
2022-05-03T02:00,9.1,0.00,0.00,1,50,14,61,2
2022-05-03T03:00,8.7,0.00,0.00,2,52,13,65,5
2022-05-03T04:00,8.0,0.00,0.00,1,38,9,50,1
2022-05-03T05:00,7.7,0.00,0.00,1,44,12,54,1
2022-05-03T06:00,8.2,0.00,0.00,1,34,10,39,6
2022-05-03T07:00,9.6,0.00,0.00,1,35,3,41,25
2022-05-03T08:00,10.8,0.00,0.00,1,36,3,41,29
2022-05-03T09:00,12.1,0.00,0.00,1,36,5,41,22
2022-05-03T10:00,13.7,0.00,0.00,2,50,0,80,8
2022-05-03T11:00,14.8,0.00,0.00,1,49,0,75,13
2022-05-03T12:00,16.0,0.00,0.00,1,42,1,60,18
2022-05-03T13:00,16.7,0.00,0.00,1,24,6,11,40
2022-05-03T14:00,17.2,0.00,0.00,1,38,28,1,42
2022-05-03T15:00,17.0,0.00,0.00,2,66,37,22,65
2022-05-03T16:00,16.3,0.00,0.00,3,100,93,28,77
2022-05-03T17:00,15.4,0.00,0.00,3,100,98,32,50
2022-05-03T18:00,14.6,0.00,0.00,3,100,86,49,52
2022-05-03T19:00,12.4,0.00,0.00,3,100,77,46,36
2022-05-03T20:00,11.1,0.00,0.00,3,100,65,72,31
2022-05-03T21:00,10.4,0.00,0.00,2,79,44,49,33
2022-05-03T22:00,9.8,0.00,0.00,2,73,34,46,49
2022-05-03T23:00,9.3,0.00,0.00,2,74,37,34,68
2022-05-04T00:00,8.5,0.00,0.00,2,59,31,27,51
2022-05-04T01:00,8.0,0.00,0.00,1,46,21,29,33
2022-05-04T02:00,7.5,0.00,0.00,1,37,13,33,18
2022-05-04T03:00,6.9,0.00,0.00,1,36,9,27,39
2022-05-04T04:00,6.6,0.00,0.00,1,41,8,23,68
2022-05-04T05:00,6.4,0.00,0.00,1,31,5,10,68
2022-05-04T06:00,7.9,0.00,0.00,1,21,5,1,54
2022-05-04T07:00,8.6,0.00,0.00,0,14,1,2,40
2022-05-04T08:00,10.1,0.00,0.00,0,11,0,9,17
2022-05-04T09:00,11.8,0.00,0.00,0,17,4,16,11
2022-05-04T10:00,13.2,0.00,0.00,0,15,11,4,9
2022-05-04T11:00,14.5,0.00,0.00,0,6,0,1,19
2022-05-04T12:00,15.6,0.00,0.00,0,13,0,0,42
2022-05-04T13:00,16.3,0.10,0.10,51,41,10,29,50
2022-05-04T14:00,16.4,0.10,0.10,51,55,22,47,22
2022-05-04T15:00,16.3,0.10,0.10,51,46,8,61,6
2022-05-04T16:00,16.0,0.00,0.00,2,64,8,92,4
2022-05-04T17:00,15.4,0.00,0.00,2,54,5,77,10
2022-05-04T18:00,14.5,0.00,0.00,0,18,4,21,7
2022-05-04T19:00,12.6,0.00,0.00,1,42,4,34,59
2022-05-04T20:00,11.5,0.00,0.00,1,48,9,26,82
2022-05-04T21:00,10.9,0.00,0.00,1,38,7,9,89
2022-05-04T22:00,10.0,0.00,0.00,3,100,84,51,94
2022-05-04T23:00,10.4,0.00,0.00,3,100,76,41,92
2022-05-05T00:00,8.6,0.00,0.00,3,96,42,51,93
2022-05-05T01:00,8.0,0.00,0.00,3,85,28,54,92
2022-05-05T02:00,7.8,0.00,0.00,2,74,25,42,87
2022-05-05T03:00,7.7,0.00,0.00,1,50,25,16,58
2022-05-05T04:00,7.5,0.00,0.00,1,32,4,31,32
2022-05-05T05:00,7.9,0.00,0.00,1,26,5,24,23
2022-05-05T06:00,9.6,0.00,0.00,1,30,17,25,0
2022-05-05T07:00,11.0,0.00,0.00,2,66,58,23,0
2022-05-05T08:00,12.2,0.00,0.00,3,98,100,13,0
2022-05-05T09:00,13.4,0.00,0.00,3,91,100,1,0
2022-05-05T10:00,14.2,0.00,0.00,3,100,94,53,51
2022-05-05T11:00,15.1,0.10,0.10,51,44,23,32,13
2022-05-05T12:00,16.2,0.00,0.00,1,46,34,25,1
2022-05-05T13:00,16.5,0.00,0.00,2,62,61,11,0
2022-05-05T14:00,17.2,0.10,0.10,51,62,62,10,0
2022-05-05T15:00,17.6,0.00,0.00,2,70,67,16,0
2022-05-05T16:00,16.8,0.40,0.40,51,61,29,58,0
2022-05-05T17:00,15.8,0.40,0.40,51,71,45,48,5
2022-05-05T18:00,14.9,0.10,0.10,51,60,42,26,23
2022-05-05T19:00,13.8,0.00,0.00,2,57,35,21,42
2022-05-05T20:00,12.6,0.00,0.00,1,38,29,19,3
2022-05-05T21:00,11.6,0.00,0.00,1,26,25,5,0
2022-05-05T22:00,10.6,0.00,0.00,1,21,13,16,0
2022-05-05T23:00,9.7,0.00,0.00,0,7,4,5,0
2022-05-06T00:00,9.0,0.00,0.00,0,18,14,5,7
2022-05-06T01:00,8.5,0.00,0.00,1,20,15,3,17
2022-05-06T02:00,8.0,0.00,0.00,3,94,100,5,4
2022-05-06T03:00,7.7,0.00,0.00,3,92,100,0,7
2022-05-06T04:00,7.5,0.00,0.00,3,90,100,0,0
2022-05-06T05:00,8.0,0.00,0.00,3,90,100,0,0
2022-05-06T06:00,8.3,0.00,0.00,3,90,100,0,0
2022-05-06T07:00,8.9,0.00,0.00,3,90,100,0,0
2022-05-06T08:00,10.3,0.00,0.00,3,84,93,0,0
2022-05-06T09:00,12.2,0.00,0.00,1,32,35,0,0
2022-05-06T10:00,14.6,0.00,0.00,1,26,25,3,5
2022-05-06T11:00,16.5,0.00,0.00,1,23,5,15,33
2022-05-06T12:00,17.8,0.00,0.00,1,36,36,1,10
2022-05-06T13:00,18.7,0.00,0.00,1,44,48,1,1
2022-05-06T14:00,19.3,0.00,0.00,2,77,77,9,6
2022-05-06T15:00,19.6,0.00,0.00,2,56,50,19,0
2022-05-06T16:00,19.6,0.00,0.00,0,5,0,7,3
2022-05-06T17:00,19.4,0.00,0.00,1,50,36,26,6
2022-05-06T18:00,18.7,0.00,0.00,2,53,24,52,0
2022-05-06T19:00,17.3,0.00,0.00,1,45,22,39,5
2022-05-06T20:00,15.9,0.00,0.00,1,22,0,6,62
2022-05-06T21:00,14.2,0.00,0.00,1,32,0,3,100
2022-05-06T22:00,13.0,0.10,0.10,51,73,26,33,100
2022-05-06T23:00,13.1,0.00,0.00,2,55,9,28,100
2022-05-07T00:00,12.3,0.00,0.00,2,53,0,39,100
2022-05-07T01:00,11.9,0.00,0.00,2,68,0,64,100
2022-05-07T02:00,11.6,0.00,0.00,3,83,0,88,100
2022-05-07T03:00,11.1,0.10,0.10,51,88,0,97,100
2022-05-07T04:00,10.7,0.00,0.00,3,89,0,99,100
2022-05-07T05:00,10.6,0.00,0.00,3,90,0,100,100
2022-05-07T06:00,11.4,0.00,0.00,3,90,0,100,99
2022-05-07T07:00,12.4,0.00,0.00,2,65,0,100,15
2022-05-07T08:00,14.1,0.00,0.00,1,42,0,69,3
2022-05-07T09:00,15.9,0.00,0.00,0,9,0,9,11
2022-05-07T10:00,17.3,0.00,0.00,2,71,2,87,56
2022-05-07T11:00,18.1,0.00,0.00,3,83,18,80,64
2022-05-07T12:00,18.8,0.00,0.00,1,49,39,10,25
2022-05-07T13:00,19.6,0.00,0.00,1,43,29,18,19
2022-05-07T14:00,19.5,0.00,0.00,2,70,32,58,20
2022-05-07T15:00,19.6,0.00,0.00,3,83,48,63,5
2022-05-07T16:00,19.1,0.00,0.00,2,50,19,47,16
2022-05-07T17:00,18.5,0.00,0.00,1,21,8,23,1
2022-05-07T18:00,17.6,0.00,0.00,1,39,31,19,0
2022-05-07T19:00,15.4,0.00,0.00,1,38,25,26,0
2022-05-07T20:00,14.2,0.00,0.00,1,35,22,26,0
2022-05-07T21:00,13.1,0.00,0.00,1,39,25,27,0
2022-05-07T22:00,12.2,0.00,0.00,0,12,11,3,0
2022-05-07T23:00,11.8,0.00,0.00,0,15,15,2,0
2022-05-08T00:00,11.5,0.00,0.00,0,18,20,0,0
2022-05-08T01:00,11.3,0.00,0.00,0,19,21,0,0
2022-05-08T02:00,10.9,0.00,0.00,2,51,57,0,0
2022-05-08T03:00,10.6,0.00,0.00,3,87,96,1,0
2022-05-08T04:00,10.2,0.00,0.00,3,91,100,1,0
2022-05-08T05:00,10.3,0.00,0.00,3,91,100,2,0
2022-05-08T06:00,10.6,0.00,0.00,3,92,100,3,0
2022-05-08T07:00,10.6,0.00,0.00,3,94,99,8,0
2022-05-08T08:00,11.1,0.00,0.00,3,91,95,9,0
2022-05-08T09:00,12.7,0.00,0.00,2,78,81,8,0
2022-05-08T10:00,14.8,0.00,0.00,2,60,59,12,0
2022-05-08T11:00,16.1,0.00,0.00,2,62,54,22,0
2022-05-08T12:00,17.3,0.00,0.00,1,28,8,34,0
2022-05-08T13:00,18.1,0.00,0.00,1,32,5,46,0
2022-05-08T14:00,18.6,0.00,0.00,1,25,0,42,0
2022-05-08T15:00,18.8,0.00,0.00,0,1,0,2,0
2022-05-08T16:00,18.6,0.00,0.00,0,1,0,2,0
2022-05-08T17:00,18.2,0.00,0.00,0,0,0,0,0
2022-05-08T18:00,17.2,0.00,0.00,0,0,0,0,0
2022-05-08T19:00,15.4,0.00,0.00,0,0,0,0,0
2022-05-08T20:00,13.9,0.00,0.00,0,0,0,0,0
2022-05-08T21:00,12.8,0.00,0.00,0,0,0,0,0
2022-05-08T22:00,11.9,0.00,0.00,0,0,0,0,0
2022-05-08T23:00,11.1,0.00,0.00,0,0,0,0,0
2022-05-09T00:00,10.4,0.00,0.00,0,0,0,0,0
2022-05-09T01:00,9.7,0.00,0.00,0,0,0,0,0
2022-05-09T02:00,9.1,0.00,0.00,0,0,0,0,0
2022-05-09T03:00,8.5,0.00,0.00,0,1,0,2,0
2022-05-09T04:00,8.0,0.00,0.00,0,0,0,0,0
2022-05-09T05:00,7.9,0.00,0.00,0,0,0,0,0
2022-05-09T06:00,10.4,0.00,0.00,0,1,0,0,3
2022-05-09T07:00,12.9,0.00,0.00,0,0,0,0,0
2022-05-09T08:00,15.4,0.00,0.00,0,0,0,0,0
2022-05-09T09:00,17.5,0.00,0.00,0,0,0,0,0
2022-05-09T10:00,19.0,0.00,0.00,0,0,0,0,0
2022-05-09T11:00,20.2,0.00,0.00,0,0,0,0,0
2022-05-09T12:00,21.2,0.00,0.00,1,23,3,18,32
2022-05-09T13:00,22.2,0.00,0.00,1,45,4,28,82
2022-05-09T14:00,22.8,0.00,0.00,1,47,4,28,90
2022-05-09T15:00,23.1,0.00,0.00,2,52,4,34,94
2022-05-09T16:00,23.1,0.00,0.00,1,34,0,7,100
2022-05-09T17:00,22.9,0.00,0.00,1,31,0,2,100
2022-05-09T18:00,21.8,0.00,0.00,1,30,0,0,100
2022-05-09T19:00,20.1,0.00,0.00,1,31,1,0,99
2022-05-09T20:00,17.8,0.00,0.00,1,36,5,2,100
2022-05-09T21:00,16.2,0.00,0.00,1,35,4,2,100
2022-05-09T22:00,15.5,0.00,0.00,1,50,14,12,100
2022-05-09T23:00,14.9,0.00,0.00,1,41,7,10,95
2022-05-10T00:00,14.6,0.00,0.00,1,46,7,16,100
2022-05-10T01:00,13.9,0.00,0.00,1,35,1,6,100
2022-05-10T02:00,13.8,0.00,0.00,1,31,0,2,100
2022-05-10T03:00,14.1,0.00,0.00,1,29,0,0,95
2022-05-10T04:00,14.4,0.00,0.00,1,34,0,6,100
2022-05-10T05:00,15.1,0.00,0.00,1,29,0,0,98
2022-05-10T06:00,16.6,0.00,0.00,1,42,0,20,100
2022-05-10T07:00,18.4,0.50,0.50,53,46,0,27,98
2022-05-10T08:00,18.9,0.10,0.10,51,39,2,14,95
2022-05-10T09:00,19.2,0.00,0.00,2,62,0,59,90
2022-05-10T10:00,20.9,0.00,0.00,1,33,0,18,74
2022-05-10T11:00,22.5,0.10,0.10,51,20,1,2,59
2022-05-10T12:00,23.1,0.00,0.00,2,57,2,51,82
2022-05-10T13:00,23.3,0.00,0.00,1,50,0,41,83
2022-05-10T14:00,23.4,0.00,0.00,3,95,18,82,98
2022-05-10T15:00,23.7,0.00,0.00,1,35,5,45,13
2022-05-10T16:00,23.4,0.00,0.00,2,65,0,72,71
2022-05-10T17:00,22.9,0.00,0.00,2,62,1,80,45
2022-05-10T18:00,21.7,0.00,0.00,2,53,2,67,35
2022-05-10T19:00,19.4,0.00,0.00,0,14,3,18,0
2022-05-10T20:00,17.4,0.00,0.00,2,72,11,67,74
2022-05-10T21:00,16.4,0.00,0.00,1,47,9,47,36
2022-05-10T22:00,15.2,0.00,0.00,2,73,0,93,56
2022-05-10T23:00,14.7,0.00,0.00,2,69,1,99,29
2022-05-11T00:00,14.2,0.00,0.00,1,36,2,49,17
2022-05-11T01:00,13.7,0.10,0.10,51,31,0,20,63
2022-05-11T02:00,13.2,0.00,0.00,2,51,9,26,90
2022-05-11T03:00,12.5,0.00,0.00,1,34,14,31,9
2022-05-11T04:00,11.9,0.00,0.00,0,7,0,11,0
2022-05-11T05:00,12.0,0.00,0.00,0,1,0,2,0
2022-05-11T06:00,13.6,0.00,0.00,0,0,0,0,0
2022-05-11T07:00,15.4,0.00,0.00,0,1,0,0,2
2022-05-11T08:00,16.8,0.00,0.00,0,13,2,0,36
2022-05-11T09:00,18.2,0.00,0.00,0,8,0,0,26
2022-05-11T10:00,19.6,0.00,0.00,0,17,6,0,38
2022-05-11T11:00,20.9,0.00,0.00,2,57,63,0,0
2022-05-11T12:00,22.1,0.00,0.00,1,50,54,0,3
2022-05-11T13:00,22.8,0.00,0.00,2,53,38,25,11
2022-05-11T14:00,23.4,0.00,0.00,3,100,96,94,0
2022-05-11T15:00,23.5,0.00,0.00,1,23,7,27,0
2022-05-11T16:00,23.1,0.00,0.00,1,36,15,25,24
2022-05-11T17:00,22.1,0.00,0.00,2,68,27,56,33
2022-05-11T18:00,20.7,0.00,0.00,2,76,24,90,0
2022-05-11T19:00,19.5,0.00,0.00,2,77,24,93,0
2022-05-11T20:00,19.0,0.00,0.00,3,100,99,100,0
2022-05-11T21:00,16.8,0.10,0.10,51,100,69,98,0
2022-05-11T22:00,15.8,0.00,0.00,3,95,55,72,6
2022-05-11T23:00,15.3,0.00,0.00,3,84,67,21,37
2022-05-12T00:00,14.6,0.00,0.00,3,95,79,7,65
2022-05-12T01:00,13.9,0.00,0.00,2,67,66,4,16
2022-05-12T02:00,13.2,0.00,0.00,2,76,70,0,42
2022-05-12T03:00,12.3,0.00,0.00,3,96,98,0,26
2022-05-12T04:00,11.5,0.00,0.00,3,86,95,0,2
2022-05-12T05:00,11.4,0.00,0.00,3,100,93,0,69
2022-05-12T06:00,12.4,0.00,0.00,3,100,94,0,90
2022-05-12T07:00,13.1,0.00,0.00,3,100,90,0,96
2022-05-12T08:00,14.0,0.00,0.00,3,100,91,0,96
2022-05-12T09:00,15.3,0.00,0.00,3,100,96,0,93
2022-05-12T10:00,16.8,0.00,0.00,3,100,97,0,94
2022-05-12T11:00,17.6,0.00,0.00,3,100,97,5,52
2022-05-12T12:00,18.1,0.00,0.00,3,100,99,7,89
2022-05-12T13:00,18.6,0.00,0.00,3,100,100,59,23
2022-05-12T14:00,18.6,0.00,0.00,3,100,100,100,10
2022-05-12T15:00,18.7,0.00,0.00,3,100,94,84,100
2022-05-12T16:00,18.7,0.00,0.00,1,49,0,31,100
2022-05-12T17:00,18.3,0.00,0.00,2,61,0,51,100
2022-05-12T18:00,17.4,0.00,0.00,1,43,0,42,59
2022-05-12T19:00,15.8,0.00,0.00,0,0,0,0,0
2022-05-12T20:00,14.2,0.00,0.00,0,0,0,0,0
2022-05-12T21:00,13.1,0.00,0.00,0,0,0,0,0
2022-05-12T22:00,12.0,0.00,0.00,0,0,0,0,0
2022-05-12T23:00,11.0,0.00,0.00,0,0,0,0,0
2022-05-13T00:00,10.2,0.00,0.00,0,0,0,0,0
2022-05-13T01:00,9.5,0.00,0.00,0,2,2,0,0
2022-05-13T02:00,9.0,0.00,0.00,1,49,25,18,51
2022-05-13T03:00,8.7,0.00,0.00,3,81,68,19,28
2022-05-13T04:00,8.3,0.00,0.00,0,5,2,0,11
2022-05-13T05:00,8.7,0.00,0.00,2,77,54,9,77
2022-05-13T06:00,10.3,0.00,0.00,1,37,17,2,69
2022-05-13T07:00,12.1,0.00,0.00,2,73,53,3,78
2022-05-13T08:00,13.5,0.00,0.00,2,58,33,2,91
2022-05-13T09:00,14.8,0.00,0.00,1,45,20,0,90
2022-05-13T10:00,16.0,0.00,0.00,3,100,99,0,100
2022-05-13T11:00,17.6,0.00,0.00,3,100,100,0,99
2022-05-13T12:00,18.9,0.00,0.00,3,100,100,0,97
2022-05-13T13:00,19.4,0.00,0.00,3,100,100,0,99
2022-05-13T14:00,19.7,0.00,0.00,3,100,90,0,86
2022-05-13T15:00,19.8,0.00,0.00,3,100,97,0,41
2022-05-13T16:00,19.5,0.00,0.00,2,79,79,0,25
2022-05-13T17:00,18.9,0.00,0.00,1,27,13,0,51
2022-05-13T18:00,18.0,0.00,0.00,0,19,2,0,56
2022-05-13T19:00,16.3,0.00,0.00,0,15,0,0,51
2022-05-13T20:00,14.7,0.00,0.00,0,18,0,3,54
2022-05-13T21:00,13.3,0.00,0.00,1,22,0,0,72
2022-05-13T22:00,12.1,0.00,0.00,0,17,0,0,56
2022-05-13T23:00,11.0,0.00,0.00,0,12,0,0,41
2022-05-14T00:00,10.1,0.00,0.00,0,7,0,0,22
2022-05-14T01:00,9.3,0.00,0.00,0,7,0,0,22
2022-05-14T02:00,8.7,0.00,0.00,0,5,0,0,16
2022-05-14T03:00,8.1,0.00,0.00,0,6,0,0,20
2022-05-14T04:00,7.7,0.00,0.00,0,0,0,0,0
2022-05-14T05:00,8.0,0.00,0.00,0,0,0,0,0
2022-05-14T06:00,10.0,0.00,0.00,0,13,0,0,44
2022-05-14T07:00,11.9,0.00,0.00,1,29,2,0,92
2022-05-14T08:00,13.8,0.00,0.00,0,12,0,0,39
2022-05-14T09:00,15.6,0.00,0.00,0,1,0,0,2
2022-05-14T10:00,17.3,0.00,0.00,1,22,0,6,62
2022-05-14T11:00,18.8,0.00,0.00,1,22,14,1,29
2022-05-14T12:00,19.8,0.00,0.00,1,23,20,0,16
2022-05-14T13:00,20.6,0.00,0.00,0,16,16,0,4
2022-05-14T14:00,21.1,0.00,0.00,0,6,4,0,8
2022-05-14T15:00,21.3,0.00,0.00,0,4,2,0,8
